     1     40         96 -2.058760999620026411e+01 0.000000000000000000e+00 -7.408817411388299661e+02
     1     41         97 -2.121200801373271361e+01 0.000000000000000000e+00 0.000000000000000000e+00
     2     22        134 -8.533675133590092443e+00 0.000000000000000000e+00 0.000000000000000000e+00
     2     23        135 -1.011497150012258572e+01 0.000000000000000000e+00 -1.253511949002796655e+03
     2     24        136 -1.086327648677993984e+01 1.212725311784570295e+03 -8.693504394893986955e+02
     2     25        137 -1.173062419640667464e+01 1.325379438279416718e+03 -7.382264629235039592e+02
     2     26        138 -1.223524056606556343e+01 1.394629182194987607e+03 -6.809182459225544335e+02
     2     27        139 -1.299608326791752866e+01 1.576899273692111137e+03 -5.597790125361851779e+02
     2     28        140 -1.327556726269497389e+01 1.880456980028605358e+03 -4.460702100546925521e+02
     2     29        141 -1.382508674553716865e+01 2.416139252549033245e+03 -4.527629329913751803e+02
     2     30        142 -1.411700889570852446e+01 2.753535468103594212e+03 -3.542850057187040989e+02
     2     31        143 -1.448351112624909476e+01 2.977497362002263799e+03 -1.857529227579451288e+02
     2     32        144 -1.446222320384505799e+01 3.335383741579740217e+03 -2.618743630319468139e+02
     2     33        145 -1.497019405812722681e+01 3.478155622312899141e+03 -4.015910805348466965e+02
     2     34        146 -1.520856401486581078e+01 3.529440698372055522e+03 -3.365042296326910218e+02
     2     35        147 -1.559557358428974538e+01 3.565298554545297065e+03 -3.400113634447444042e+02
     2     36        148 -1.584046140763572552e+01 3.631688353267931689e+03 -5.117063706227665421e+02
     2     37        149 -1.654655921660620521e+01 2.973932403178456298e+03 -7.635937770310803216e+02
     2     38        150 -1.725956961611677798e+01 2.562066289631964537e+03 -9.261767814212712437e+02
     2     39        151 -1.826782137530238614e+01 2.036761008530233539e+03 -1.147767189682914704e+03
     2     40        152 -1.939264860300584559e+01 1.621459811371901424e+03 -1.296655900037075298e+03
     2     41        153 -2.067760401977658802e+01 9.962040057687471517e+02 -1.029112735871068935e+03
     2     42        154 -2.130521307754265692e+01 0.000000000000000000e+00 -3.958437805838079839e+02
     2     43        155 -2.141326370585570871e+01 0.000000000000000000e+00 2.434221132047654237e+02
     2     44        156 -2.085282290705463026e+01 0.000000000000000000e+00 0.000000000000000000e+00
     3     20        188 -5.871548125453644573e+00 0.000000000000000000e+00 0.000000000000000000e+00
     3     21        189 -7.229579393476170068e+00 0.000000000000000000e+00 -1.076566363770110456e+03
     3     22        190 -7.872303251747161390e+00 7.825479874215573091e+02 -1.016347738323542444e+03
     3     23        191 -9.118420635391354168e+00 1.455671616063856391e+03 -1.043966218245915570e+03
     3     24        192 -9.812472323645451411e+00 1.686099811095468112e+03 -8.252914530920282914e+02
     3     25        193 -1.065219148410858097e+01 1.911504114104321161e+03 -7.438308712764896882e+02
     3     26        194 -1.119485196960623163e+01 1.987719274559595760e+03 -6.138899654502483827e+02
     3     27        195 -1.179308120228020762e+01 2.543998229451571660e+03 -3.047327701430928073e+02
     3     28        196 -1.176118552091492830e+01 2.866419263506150855e+03 -6.794862722615101269e+00
     3     29        197 -1.180570918034291061e+01 3.345517110543533363e+03 3.476116272267110219e+01
     3     30        198 -1.169658330329617435e+01 3.687146648193840520e+03 2.357487452786549298e+01
     3     31        199 -1.176189622774593957e+01 4.142399446422171422e+03 1.339656475242816214e+02
     3     32        200 -1.144761355553924709e+01 4.428508554851062399e+03 -4.514142707266795185e+01
     3     33        201 -1.184578974760992409e+01 4.514534465512319002e+03 -3.585704951912895240e+02
     3     34        202 -1.211400234543160259e+01 4.559827949029032425e+03 -4.050136826228677478e+02
     3     35        203 -1.259849132644148817e+01 4.673955533954861494e+03 -4.700459593941811818e+02
     3     36        204 -1.298756378530237754e+01 4.607465207224661754e+03 -9.548447967858039647e+02
     3     37        205 -1.437303183437048837e+01 4.212011834167844427e+03 -1.357040196848716960e+03
     3     38        206 -1.550956820769878064e+01 3.688208140469291266e+03 -1.349928577520176987e+03
     3     39        207 -1.688181959933947951e+01 2.998409345666607805e+03 -1.467309834090157437e+03
     3     40        208 -1.823650429934474460e+01 2.310938225172675629e+03 -1.552737189232996116e+03
     3     41        209 -1.976751898183281497e+01 1.655309702919572601e+03 -1.123919268937176639e+03
     3     42        210 -2.032526288826374739e+01 1.117794959445360973e+03 -6.157770872787971257e+02
     3     43        211 -2.091191583974006107e+01 7.940400472328406067e+02 -3.415134976178515558e+02
     3     44        212 -2.095995193675351942e+01 2.006934616156991353e+02 1.676425771116686292e+02
     3     45        213 -2.060035887787602604e+01 0.000000000000000000e+00 9.940893755826340339e+02
     3     46        214 -1.911247696342656965e+01 0.000000000000000000e+00 0.000000000000000000e+00
     4     20        244 -5.162211699083982808e+00 0.000000000000000000e+00 0.000000000000000000e+00
     4     21        245 -6.304954177174979968e+00 1.428479929601853883e+03 -1.203563499318249114e+03
     4     22        246 -7.398985874944228769e+00 1.394624936980810389e+03 -9.143612021160205359e+02
     4     23        247 -8.004257558724974686e+00 2.069717915970243212e+03 -5.485496367620063438e+02
     4     24        248 -8.418443230025028257e+00 2.373840693030788316e+03 -5.137042846219452485e+02
     4     25        249 -8.958956233553511339e+00 2.909401701674822561e+03 -5.028992256700538519e+02
     4     26        250 -9.353061138989588130e+00 3.080359319351139675e+03 -1.874385114443587952e+02
     4     27        251 -9.307303140216859560e+00 3.605639332884119540e+03 1.257935907650708032e+02
     4     28        252 -9.119278828815323479e+00 3.593776925340691832e+03 1.792847379567474206e+02
     4     29        253 -8.974109692413998474e+00 3.799863861192414788e+03 1.875787271872433735e+02
     4     30        254 -8.770671336854306332e+00 3.779020623776854336e+03 2.674524523505399998e+02
     4     31        255 -8.477060106723634192e+00 4.093376137590689723e+03 3.926668094929995050e+02
     4     32        256 -8.040915923293752599e+00 4.213328507103678930e+03 2.846998319145129486e+01
     4     33        257 -8.424149792289966854e+00 4.412475642273798258e+03 -2.991340644166748461e+02
     4     34        258 -8.596844506028554989e+00 4.574118725014388474e+03 -2.121219395586334713e+02
     4     35        259 -8.818369853638536426e+00 4.921305353832060973e+03 -3.028441851971777510e+02
     4     36        260 -9.159668198457072918e+00 5.098249877518331232e+03 -8.721205607051811057e+02
     4     37        261 -1.043917070837290595e+01 5.366256309218898423e+03 -1.480809514240890394e+03
     4     38        262 -1.191169290068373066e+01 5.291446895549717738e+03 -1.873044458536128332e+03
     4     39        263 -1.392014822012439090e+01 4.970052764683186979e+03 -2.222330218197793783e+03
     4     40        264 -1.604180389616871949e+01 4.563424509971621774e+03 -2.344558859128926088e+03
     4     41        265 -1.827741621043359643e+01 3.704854068183150503e+03 -1.960017874241099662e+03
     4     42        266 -1.968441798990813751e+01 2.333704596534639677e+03 -1.067817022214795088e+03
     4     43        267 -2.026191103865576437e+01 1.788358601534003355e+03 -4.721118224589164356e+02
     4     44        268 -2.056181875288623573e+01 9.856876990316478668e+02 -2.495798435707083627e+02
     4     45        269 -2.072574510244252721e+01 -4.493750309249018926e+01 3.596025054536800099e+02
     4     46        270 -1.989351201358327970e+01 -8.774993267696087287e+02 9.572886363814882316e+02
     4     47        271 -1.894666281728227375e+01 0.000000000000000000e+00 1.245974878055952558e+03
     4     48        272 -1.757791800247806435e+01 0.000000000000000000e+00 0.000000000000000000e+00
     5     18        298 -1.787066058203457430e+00 0.000000000000000000e+00 0.000000000000000000e+00
     5     21        301 -5.158293212482828238e+00 1.590952249176363921e+03 0.000000000000000000e+00
     5     22        302 -5.850106579762982761e+00 1.785516130513318785e+03 -5.160459274890251891e+02
     5     23        303 -6.117343736048169056e+00 2.276112099290143306e+03 -2.799699697952712540e+02
     5     24        304 -6.370419466294652722e+00 2.474286589739508145e+03 -1.701597742974404071e+02
     5     25        305 -6.433578807263203636e+00 2.953348865373408444e+03 -1.925962974511663219e+02
     5     26        306 -6.728351910032841943e+00 2.977916616100687406e+03 -7.067675121463349797e+01
     5     27        307 -6.564928696188997215e+00 3.164817181355376761e+03 9.584199843171874988e+01
     5     28        308 -6.550233425070196347e+00 2.995415050061928923e+03 1.447415173528093248e+02
     5     29        309 -6.295932429375505457e+00 3.148354843223193257e+03 1.792905882143981842e+02
     5     30        310 -6.217029104799665085e+00 2.967569013933917176e+03 2.525767841244323790e+02
     5     31        311 -5.826528672555549626e+00 3.005610686789197644e+03 4.728180316737248177e+02
     5     32        312 -5.338315880505373201e+00 2.855826878677640252e+03 2.038239546158093560e+02
     5     33        313 -5.447730081235191868e+00 3.169626911079164074e+03 -7.707750321434645002e+01
     5     34        314 -5.481561308625528817e+00 3.274060431489617713e+03 -8.018446048165989382e+00
     5     35        315 -5.462632039512612003e+00 3.564435515091061916e+03 -6.111234927293307351e+01
     5     36        316 -5.595136142655705136e+00 3.938838173146448298e+03 -6.076885561311918309e+02
     5     37        317 -6.591996688814451666e+00 4.187528424453126718e+03 -1.206305493004452501e+03
     5     38        318 -7.837006203088011880e+00 4.583075665056417165e+03 -1.659051485089775269e+03
     5     39        319 -9.675276898270311676e+00 5.042505525159709578e+03 -2.035321906948762717e+03
     5     40        320 -1.161956980160557151e+01 0.000000000000000000e+00 -2.539860866214904945e+03
     5     41        321 -1.439550578444503692e+01 5.033584537631055355e+03 -2.863574333142052183e+03
     5     42        322 -1.694140709781514786e+01 4.370100181844237341e+03 -2.111050562655642352e+03
     5     43        323 -1.831880803244283484e+01 3.272371337427776325e+03 -1.393252959710206596e+03
     5     44        324 -1.953071147808748620e+01 1.849847666434367056e+03 -1.262717726611155740e+03
     5     45        325 -2.066551795168237859e+01 5.629770262633250013e+02 -4.595921946732906349e+02
     5     46        326 -2.038484501824092021e+01 -2.476095662484673028e+02 5.745359672181532460e+02
     5     47        327 -1.959776605051190046e+01 -7.633542426004323715e+02 9.394832624034341961e+02
     5     48        328 -1.863885330181942024e+01 -1.307082633304121373e+03 1.107840803940695650e+03
     5     49        329 -1.753888863970437484e+01 0.000000000000000000e+00 0.000000000000000000e+00
     6     19        355 -3.066819037242892509e+00 0.000000000000000000e+00 0.000000000000000000e+00
     6     21        357 -3.998084237981819999e+00 1.951223855216489937e+03 0.000000000000000000e+00
     6     22        358 -4.809999631291693944e+00 1.840400019907562410e+03 -3.797910097536166631e+02
     6     23        359 -4.703910497520244149e+00 2.099898383215876947e+03 -1.116240249697797715e+01
     6     24        360 -4.830744505708325143e+00 2.165565865735295120e+03 1.468421954960492748e+01
     6     25        361 -4.676620468286370347e+00 2.240831164436228391e+03 -1.099608478204617938e+02
     6     26        362 -5.035102302284765408e+00 2.179373887303559968e+03 -2.244831487305973994e+01
     6     27        363 -4.718339755243877498e+00 2.359512793075383797e+03 1.394460854451785963e+02
     6     28        364 -4.775947381896056498e+00 2.336911662221909410e+03 1.664406180618136375e+02
     6     29        365 -4.409016585751146522e+00 2.298244812723026826e+03 1.658529052684463068e+02
     6     30        366 -4.467716452903948365e+00 0.000000000000000000e+00 1.560816953646215381e+02
     6     31        367 -4.118945055903466823e+00 2.178112058337630060e+03 3.054842130098368216e+02
     6     32        368 -3.899986375363009294e+00 1.836240857814183300e+03 1.564374707123307928e+02
     6     33        369 -3.828212331934650603e+00 1.860330221115239738e+03 2.717692818159681778e+01
     6     34        370 -3.849479151464779036e+00 1.921489783641870190e+03 9.591261815505087895e+01
     6     35        371 -3.649962603067096634e+00 2.017599467018483665e+03 2.158236339646171018e+02
     6     36        372 -3.448379640499366960e+00 2.150793304940714734e+03 -3.859757634552902914e+02
     6     37        373 -4.367282977682785727e+00 2.453834796030632333e+03 -9.781674520707350666e+02
     6     38        374 -5.266264361744386058e+00 2.919246326769764437e+03 -1.205980746156790701e+03
     6     39        375 -6.608549509208679673e+00 3.270162148610018903e+03 0.000000000000000000e+00
     6     41        377 -1.097875287075132356e+01 4.556036840686038886e+03 0.000000000000000000e+00
     6     42        378 -1.334780245290625800e+01 4.810342674457944668e+03 -2.441937352043702958e+03
     6     43        379 -1.551699485899195707e+01 4.329159781308018864e+03 -2.438444017406939565e+03
     6     44        380 -1.787955221974970144e+01 3.454388354277719372e+03 -2.363482807768427392e+03
     6     45        381 -1.990943224389157606e+01 2.165639479674660834e+03 -1.276859578775251748e+03
     6     46        382 -2.025254420033241587e+01 7.490030513585696781e+02 -7.753142993592477694e+01
     6     47        383 -2.005352127649885219e+01 -2.764561199498908763e+02 4.193608825559603588e+02
     6     48        384 -1.947317892961885022e+01 -9.238411894909593229e+02 8.850345908695834396e+02
     6     49        385 -1.840872021804080916e+01 -1.233216196703888500e+03 1.309677881465033124e+03
     6     50        386 -1.703919545835562843e+01 0.000000000000000000e+00 0.000000000000000000e+00
     7     21        413 -2.329031895202068103e+00 1.665565483030688483e+03 0.000000000000000000e+00
     7     22        414 -3.181539069824719235e+00 0.000000000000000000e+00 -4.000482212328517448e+02
     7     23        415 -3.072505364494991120e+00 1.803911071654770694e+03 -2.627155368850547390e+01
     7     24        416 -3.230363691777330182e+00 0.000000000000000000e+00 -6.020227466487888535e+01
     7     25        417 -3.184388861605632393e+00 1.553194407109747317e+03 -1.818231081805667202e+02
     7     26        418 -3.568274598167650691e+00 0.000000000000000000e+00 2.192012386638741717e+01
     7     27        419 -3.143651196311058271e+00 1.828455897483243689e+03 2.187549195967028197e+02
     7     28        420 -3.161727411190434101e+00 1.813723559237222844e+03 9.693948102920319343e+01
     7     29        421 -2.963493084246145326e+00 1.733091236903463141e+03 0.000000000000000000e+00
     7     31        423 -2.668281004107634580e+00 1.716956288398677543e+03 0.000000000000000000e+00
     7     32        424 -2.675779127310698335e+00 1.432406437605860219e+03 -4.411336661666099701e+01
     7     33        425 -2.750263915116729407e+00 1.231650217490995828e+03 -1.056523652092133680e+01
     7     34        426 -2.695414192868301750e+00 1.267183125308022909e+03 1.146849654567933925e+02
     7     35        427 -2.537126536624870532e+00 1.175816556947462459e+03 1.177930951569237834e+02
     7     36        428 -2.476500480803337734e+00 1.071571727929179588e+03 -2.673323550102777517e+02
     7     37        429 -3.033952926256663574e+00 1.430991014863150212e+03 -6.067489375051649176e+02
     7     38        430 -3.604118886820926182e+00 1.989163772410215643e+03 -1.022142784402501547e+03
     7     39        431 -4.933564027364718108e+00 2.344646220497567356e+03 -1.200356020139475049e+03
     7     40        432 -5.834932092112726565e+00 0.000000000000000000e+00 -1.536605521665928109e+03
     7     41        433 -7.789283356916917533e+00 4.200333287523598301e+03 -2.223083451444497314e+03
     7     42        434 -9.966442941178835113e+00 4.539054611067364021e+03 -2.288062851472893726e+03
     7     43        435 -1.204155579773014928e+01 4.492137594771695149e+03 -2.451185297182994873e+03
     7     44        436 -1.452187186212310799e+01 4.347282196277491494e+03 -2.950723034616360565e+03
     7     45        437 -1.752535543745371882e+01 3.465190833739933623e+03 -2.570367281035614724e+03
     7     46        438 -1.929879568870413209e+01 1.910241259085765932e+03 -1.330817235019086183e+03
     7     47        439 -1.999862554390558600e+01 6.140170962939588435e+02 -3.656905119716553827e+02
     7     48        440 -1.997841674234911480e+01 -1.703542181769821866e+02 3.613647543150220827e+02
     7     49        441 -1.932704373623546701e+01 -8.297736374351635504e+02 9.628458881436906722e+02
     7     50        442 -1.818900652913397309e+01 -1.310074733070395951e+03 1.525005408444573277e+03
     7     51        443 -1.649288274881085670e+01 0.000000000000000000e+00 0.000000000000000000e+00
     8     19        467 -9.520452769604543786e-01 0.000000000000000000e+00 0.000000000000000000e+00
     8     21        469 -1.583025617240462202e+00 1.044310924348632398e+03 0.000000000000000000e+00
     8     23        471 -2.088251714340258580e+00 0.000000000000000000e+00 0.000000000000000000e+00
     8     25        473 -2.424499143250155253e+00 1.042418725738340754e+03 0.000000000000000000e+00
     8     27        475 -2.067091141573536905e+00 1.309456392999343961e+03 0.000000000000000000e+00
     8     28        476 -2.146060558468864343e+00 1.402190271689842120e+03 9.203592995546473787e+01
     8     29        477 -1.896046081223770496e+00 1.441644819056651386e+03 0.000000000000000000e+00
     8     31        479 -1.629370116953491987e+00 1.174613526356614102e+03 0.000000000000000000e+00
     8     32        480 -1.823006784473089725e+00 9.544118711177892465e+02 -2.222043303749340453e+02
     8     33        481 -2.042327894610013850e+00 0.000000000000000000e+00 -1.017323443380074650e+02
     8     34        482 -2.012072239510462435e+00 9.217135492593491790e+02 5.235050538370665407e+01
     8     35        483 -1.945036593734043251e+00 8.443742064259670315e+02 6.320520148098280799e+01
     8     36        484 -1.894607924139659394e+00 8.628689673368162403e+02 -1.868854941826396328e+02
     8     37        485 -2.292355740141684972e+00 9.298799208118748538e+02 -2.622507858402455554e+02
     8     38        486 -2.381990422610899660e+00 0.000000000000000000e+00 -4.931356503039107793e+02
     8     39        487 -3.208828438441893027e+00 1.742415906650791158e+03 -6.325711623090826379e+02
     8     40        488 -3.557598390988411907e+00 0.000000000000000000e+00 -9.036891143513629459e+02
     8     41        489 -4.888298175711364379e+00 3.235269244554584020e+03 -1.726486655769135268e+03
     8     42        490 -6.766204142807231037e+00 3.814870972458017150e+03 -2.214268021110361133e+03
     8     43        491 -9.003425903378676765e+00 3.684853928184054439e+03 -2.588067228175931177e+03
     8     44        492 -1.157602260660513416e+01 3.717141348270412891e+03 -3.164719376869100870e+03
     8     45        493 -1.488492910618854381e+01 3.501725978660555484e+03 -3.178269070842383826e+03
     8     46        494 -1.748270736866585651e+01 2.449475082862735690e+03 -2.302052456718250141e+03
     8     47        495 -1.916320066359264729e+01 1.613462803074350404e+03 -1.203945451468130159e+03
     8     48        496 -1.972019138717732289e+01 9.167327931507430776e+02 -2.414288032310264782e+02
     8     49        497 -1.961188634796401331e+01 9.760467561446131413e+01 4.204538342813362419e+02
     8     50        498 -1.893879490980439328e+01 -5.436301922288857895e+02 1.112540138298153352e+03
     8     51        499 -1.754427541396436041e+01 -1.027147808173633393e+03 1.344499265343081106e+03
     8     52        500 -1.644009730233626598e+01 0.000000000000000000e+00 0.000000000000000000e+00
     9     19        523 -3.457907789664297904e-01 0.000000000000000000e+00 0.000000000000000000e+00
     9     21        525 -8.147881585983653974e-01 0.000000000000000000e+00 0.000000000000000000e+00
     9     22        526 -1.221086429836264919e+00 0.000000000000000000e+00 0.000000000000000000e+00
     9     24        528 -1.697819824458099314e+00 0.000000000000000000e+00 0.000000000000000000e+00
     9     25        529 -1.672888800115575947e+00 4.571756882182364166e+02 0.000000000000000000e+00
     9     27        531 -1.244948333759192671e+00 0.000000000000000000e+00 0.000000000000000000e+00
     9     28        532 -1.128561055339731389e+00 8.379938514500054225e+02 2.000745265719383212e+02
     9     29        533 -8.731179030946935038e-01 0.000000000000000000e+00 8.163174821268559356e+01
     9     30        534 -9.768517467441409918e-01 0.000000000000000000e+00 -4.949339569112130732e+01
     9     31        535 -9.650993809479528895e-01 0.000000000000000000e+00 -1.695149329637481515e+02
     9     32        536 -1.291888406372626807e+00 3.103620058852268357e+02 0.000000000000000000e+00
     9     34        538 -1.358935816201624069e+00 0.000000000000000000e+00 0.000000000000000000e+00
     9     35        539 -1.312789680982250573e+00 0.000000000000000000e+00 7.188182427234134764e+01
     9     36        540 -1.225346347646643741e+00 4.558919501832894525e+02 -2.006197387065510043e+02
     9     37        541 -1.685633366388820331e+00 0.000000000000000000e+00 0.000000000000000000e+00
     9     39        543 -2.407072815132789145e+00 6.555205819796376545e+02 0.000000000000000000e+00
     9     41        545 -3.098164959540183450e+00 1.562180231305351299e+03 0.000000000000000000e+00
     9     42        546 -4.434905980958972371e+00 2.533508771705435265e+03 -1.937291318711471604e+03
     9     43        547 -6.698542667294383079e+00 2.597867883238673130e+03 -2.527435159157244016e+03
     9     44        548 -9.132042192190395369e+00 3.059457917579888090e+03 -3.093601726628819506e+03
     9     45        549 -1.244787658813829800e+01 3.450419257003095026e+03 -3.559416185809849139e+03
     9     46        550 -1.574707348058377754e+01 3.252745206973428139e+03 -2.804063527597870689e+03
     9     47        551 -1.765911545468357602e+01 2.677668954394828688e+03 -1.561555010624439092e+03
     9     48        552 -1.864916042815938724e+01 2.033224983028866973e+03 -8.213265120453467034e+02
     9     49        553 -1.918551762052943843e+01 8.646731327153665916e+02 -1.765473817387798192e+02
     9     50        554 -1.897726660993768988e+01 2.438046975816270105e+02 6.474596043247805710e+02
     9     51        555 -1.798224008370923954e+01 -3.845709820733698621e+02 1.127394795435668357e+03
     9     52        556 -1.688204889532756425e+01 -6.083688587655366291e+02 1.213390387284642202e+03
     9     53        557 -1.572720303327299440e+01 0.000000000000000000e+00 0.000000000000000000e+00
    10     22        582 -1.132455539040170489e+00 2.256770815399922299e+02 0.000000000000000000e+00
    10     25        585 -1.761597505173598366e+00 4.381516331492012029e+01 0.000000000000000000e+00
    10     26        586 -1.598484676490412149e+00 0.000000000000000000e+00 0.000000000000000000e+00
    10     28        588 -9.309751741403879954e-01 0.000000000000000000e+00 0.000000000000000000e+00
    10     30        590 -8.196281536111025279e-01 0.000000000000000000e+00 0.000000000000000000e+00
    10     32        592 -1.372983987110707904e+00 0.000000000000000000e+00 0.000000000000000000e+00
    10     33        593 -1.496480693884432611e+00 0.000000000000000000e+00 0.000000000000000000e+00
    10     36        596 -1.233567697481422032e+00 0.000000000000000000e+00 0.000000000000000000e+00
    10     38        598 -1.798781980499624344e+00 0.000000000000000000e+00 0.000000000000000000e+00
    10     39        599 -2.258328053610042740e+00 5.737657832849589568e+02 -2.782107148313932612e+02
    10     40        600 -2.315825362701705359e+00 0.000000000000000000e+00 -1.963020380847220565e+02
    10     41        601 -2.623147466715671783e+00 0.000000000000000000e+00 -4.179850248899881535e+02
    10     42        602 -3.092633657486166143e+00 0.000000000000000000e+00 -1.406211700779533203e+03
    10     43        603 -5.236535144123514840e+00 1.853536145204463082e+03 -2.177715197133454694e+03
    10     44        604 -7.139829437422742231e+00 0.000000000000000000e+00 -2.499548246662921883e+03
    10     45        605 -9.881844654273434614e+00 0.000000000000000000e+00 -3.027463936164463576e+03
    10     46        606 -1.276624894465829740e+01 3.060786191576478814e+03 -2.904961803850613705e+03
    10     47        607 -1.528059889399078664e+01 2.558065075184191755e+03 -2.155430218994461939e+03
    10     48        608 -1.677202899236375799e+01 2.129491193211882546e+03 -1.655950575028484991e+03
    10     49        609 -1.835811618728087069e+01 1.285480959365103445e+03 -9.756740124537986958e+02
    10     50        610 -1.858527975674036981e+01 6.597807750961339934e+02 1.378644233692680814e+02
    10     51        611 -1.810190072200885325e+01 1.310594280788403765e+01 6.796229129604832906e+02
    10     52        612 -1.732222800924718698e+01 -4.411038154920300371e+02 8.440539841049306915e+02
    10     53        613 -1.653326046684384920e+01 -6.286312516932315475e+02 0.000000000000000000e+00
    11     22        638 -8.938561967233790151e-01 0.000000000000000000e+00 0.000000000000000000e+00
    11     25        641 -1.609357111352223590e+00 0.000000000000000000e+00 0.000000000000000000e+00
    11     29        645 -5.662277695200852445e-01 0.000000000000000000e+00 0.000000000000000000e+00
    11     31        647 -6.023733492735257045e-01 0.000000000000000000e+00 0.000000000000000000e+00
    11     33        649 -8.190031198113789657e-01 0.000000000000000000e+00 0.000000000000000000e+00
    11     35        651 -8.033297818943143653e-01 0.000000000000000000e+00 0.000000000000000000e+00
    11     37        653 -9.049576889382053846e-01 0.000000000000000000e+00 0.000000000000000000e+00
    11     39        655 -1.575116332288682086e+00 1.154697198622735868e+03 0.000000000000000000e+00
    11     40        656 -1.563899946889972803e+00 0.000000000000000000e+00 0.000000000000000000e+00
    11     43        659 -4.010927865031297834e+00 0.000000000000000000e+00 0.000000000000000000e+00
    11     46        662 -1.130895432314162896e+01 2.447854436825480661e+03 0.000000000000000000e+00
    11     47        663 -1.394993849635731920e+01 2.626370823799323716e+03 -2.288162891017946549e+03
    11     48        664 -1.556141268341076511e+01 2.129215530078787651e+03 -1.814212384557840778e+03
    11     49        665 -1.732157897365945942e+01 1.940260183157292204e+03 -1.323233634295311504e+03
    11     50        666 -1.802058897406597282e+01 1.028980350260023442e+03 -3.452631263564730943e+02
    11     51        667 -1.796323655578818190e+01 1.318870761035009025e+02 2.684710169016616419e+02
    11     52        668 -1.752164642727660038e+01 -3.417192724998180324e+02 7.126990880884002308e+02
    11     53        669 -1.663871407209847675e+01 -4.109191611073540571e+02 9.433962079437569628e+02
    11     54        670 -1.576838265953325546e+01 0.000000000000000000e+00 0.000000000000000000e+00
    12     29        701 -1.571776268029226320e-01 3.905037419574549062e+02 0.000000000000000000e+00
    12     30        702 -1.440794912360124080e-01 0.000000000000000000e+00 0.000000000000000000e+00
    12     36        708 -4.495311316395716461e-01 0.000000000000000000e+00 0.000000000000000000e+00
    12     39        711 -5.840249701879226540e-01 0.000000000000000000e+00 0.000000000000000000e+00
    12     41        713 -7.209608072401640921e-01 0.000000000000000000e+00 0.000000000000000000e+00
    12     44        716 -4.706901379554061293e+00 0.000000000000000000e+00 0.000000000000000000e+00
    12     45        717 -6.426311020796576123e+00 0.000000000000000000e+00 -2.426727602492215283e+03
    12     46        718 -9.216876662267864617e+00 0.000000000000000000e+00 -2.715188407659642507e+03
    12     47        719 -1.147237906480784098e+01 0.000000000000000000e+00 -2.404036236474089947e+03
    12     48        720 -1.368468095728298373e+01 2.393652561544271975e+03 -2.191262585924913765e+03
    12     49        721 -1.554475211990791195e+01 2.310745971437030676e+03 -1.834091112670530265e+03
